,datos
1983,5.36
1984,6.16
1985,6.640000000000001
1986,7.12
1987,7.28
1988,7.36
1989,7.12
1990,6.8
1991,6.32
1992,5.6000000000000005
1993,4.96
1994,4.24
1995,3.6
1996,2.88
1997,2.4
1998,2.16
1999,2.08
2000,2.24
2001,2.48
2002,3.04
2003,3.68
2004,4.32
2005,5.04
2006,5.76
2007,6.4
2008,6.88
2009,7.2
2010,7.36
2011,7.28
2012,7.04
2013,6.5600000000000005
2014,6.0
2015,5.2
2016,4.5600000000000005
2017,3.92
2018,3.2
2019,2.56
2020,2.32
2021,2.16
2022,2.16
2023,2.4
2024,2.8000000000000003
2025,3.44
2026,4.16
2027,4.72
2028,5.44
2029,6.16
2030,6.640000000000001
2031,7.04
2032,7.36
2033,7.36
2034,7.12
2035,6.8
2036,6.24
2037,5.5200000000000005
2038,4.88
2039,4.16
2040,3.44
2041,2.8000000000000003
2042,2.48
2043,2.24
2044,2.16
2045,2.32
2046,2.56
2047,3.12
2048,3.7600000000000002
2049,4.4
2050,5.12
2051,5.84
2052,6.48
2053,6.96
2054,7.28
2055,7.36
2056,7.2
2057,6.88
2058,6.4
2059,5.84
2060,5.04
2061,4.48
2062,3.84
2063,3.12
2064,2.64
2065,2.32
2066,2.24
2067,2.16
2068,2.4
2069,2.8000000000000003
2070,3.44
2071,4.16
2072,4.88
2073,5.5200000000000005
2074,6.24
2075,6.72
2076,7.12
2077,7.28
2078,7.28
2079,7.04
2080,6.640000000000001
2081,6.16
2082,5.44
2083,4.8
2084,4.16
2085,3.44
2086,2.8000000000000003
2087,2.32
2088,2.24
2089,2.16
2090,2.4
2091,2.64
2092,3.2800000000000002
2093,3.92
2094,4.5600000000000005
2095,5.2
2096,5.92
2097,6.48
2098,6.88
2099,7.2
2100,7.28
2101,7.12
2102,6.88
2103,6.4
2104,5.76
2105,5.04
2106,4.4
2107,3.7600000000000002
2108,3.12
2109,2.56
2110,2.32
2111,2.24
2112,2.32
2113,2.56
2114,3.04
2115,3.6
2116,4.24
2117,4.88
2118,5.6000000000000005
2119,6.24
2120,6.72
2121,7.12
2122,7.28
2123,7.2
2124,7.04
2125,6.5600000000000005
2126,6.0
2127,5.28
2128,4.64
2129,4.0
2130,3.36
2131,2.8000000000000003
2132,2.48
2133,2.32
2134,2.32
2135,2.4
2136,2.72
2137,3.36
2138,3.92
2139,4.64
2140,5.28
2141,6.0
2142,6.5600000000000005
2143,6.88
2144,7.12
2145,7.28
2146,7.04
2147,6.72
2148,6.24
2149,5.6000000000000005
2150,4.96
2151,4.32
2152,3.68
2153,3.04
2154,2.64
2155,2.32
2156,2.24
2157,2.32
2158,2.64
2159,3.04
2160,3.68
2161,4.32
2162,5.04
2163,5.68
2164,6.32
2165,6.72
2166,7.04
2167,7.12
2168,7.12
2169,6.88
2170,6.48
2171,6.0
2172,5.28
2173,4.64
2174,4.0
2175,3.36
2176,2.72
2177,2.4
2178,2.24
2179,2.24
2180,2.48
2181,2.88
2182,3.44
2183,4.08
2184,4.72
2185,5.36
2186,6.08
2187,6.48
2188,6.88
2189,7.12
2190,7.2
2191,7.04
2192,6.640000000000001
2193,6.24
2194,5.5200000000000005
2195,4.88
2196,4.24
2197,3.6
2198,2.96
2199,2.56
2200,2.32
2201,2.32
2202,2.48
2203,2.72
2204,3.2
2205,3.84
2206,4.4
2207,5.04
2208,5.68
2209,6.32
2210,6.72
2211,7.04
2212,7.2
2213,7.12
2214,6.8
2215,6.4
2216,5.76
2217,5.12
2218,4.48
2219,3.92
2220,3.2800000000000002
2221,2.72
2222,2.48
2223,2.32
2224,2.4
2225,2.56
2226,2.96
2227,3.52
2228,4.16
2229,4.72
2230,5.44
2231,6.08
2232,6.5600000000000005
2233,6.96
2234,7.12
2235,7.12
2236,6.88
2237,6.5600000000000005
2238,6.0
2239,5.44
2240,4.8
2241,4.24
2242,3.68
2243,3.04
2244,2.64
2245,2.4
2246,2.32
2247,2.48
2248,2.72
2249,3.2800000000000002
2250,3.92
2251,4.48
2252,5.2
2253,5.84
2254,6.4
2255,6.72
2256,6.96
2257,7.04
2258,6.96
2259,6.72
2260,6.32
2261,5.68
2262,5.04
2263,4.48
2264,3.92
2265,3.2800000000000002
2266,2.72
2267,2.48
2268,2.32
2269,2.32
2270,2.64
2271,3.12
2272,3.68
2273,4.32
2274,4.88
2275,5.5200000000000005
2276,6.16
2277,6.5600000000000005
2278,6.8
2279,7.04
2280,7.04
2281,6.8
2282,6.48
2283,6.0
2284,5.36
2285,4.72
2286,4.08
2287,3.52
2288,2.96
2289,2.64
2290,2.4
2291,2.4
2292,2.56
2293,2.96
2294,3.44
2295,4.0
2296,4.64
2297,5.2
2298,5.84
2299,6.32
2300,6.8
2301,6.96
2302,7.04
2303,6.96
2304,6.5600000000000005
2305,6.24
2306,5.6000000000000005
2307,4.96
2308,4.32
2309,3.7600000000000002
2310,3.2
2311,2.72
2312,2.48
2313,2.48
2314,2.48
2315,2.72
2316,3.2
2317,3.7600000000000002
2318,4.32
2319,4.88
2320,5.5200000000000005
2321,6.16
2322,6.640000000000001
2323,6.88
2324,7.04
2325,6.96
2326,6.72
2327,6.32
2328,5.84
2329,5.2
2330,4.64
2331,4.08
2332,3.52
2333,2.96
2334,2.64
2335,2.48
2336,2.48
2337,2.64
2338,2.96
2339,3.52
2340,4.08
2341,4.72
2342,5.28
2343,5.92
2344,6.4
2345,6.72
2346,6.88
2347,6.88
2348,6.8
2349,6.48
2350,6.08
2351,5.44
2352,4.88
2353,4.32
2354,3.7600000000000002
2355,3.2
2356,2.72
2357,2.48
2358,2.4
2359,2.48
2360,2.8000000000000003
2361,3.36
2362,3.84
2363,4.48
2364,5.04
2365,5.6000000000000005
2366,6.16
2367,6.5600000000000005
2368,6.8
2369,6.88
2370,6.88
2371,6.640000000000001
2372,6.32
2373,5.76
2374,5.2
2375,4.5600000000000005
2376,4.0
2377,3.44
2378,2.96
2379,2.56
2380,2.48
2381,2.56
2382,2.8000000000000003
2383,3.2
2384,3.68
2385,4.24
2386,4.8
2387,5.28
2388,5.92
2389,6.4
2390,6.72
2391,6.88
2392,6.88
2393,6.72
2394,6.4
2395,6.0
2396,5.44
2397,4.8
2398,4.24
2399,3.6
2400,3.2
2401,2.72
2402,2.56
2403,2.56
2404,2.64
2405,2.96
2406,3.44
2407,4.0
2408,4.48
2409,5.04
2410,5.6000000000000005
2411,6.24
2412,6.640000000000001
2413,6.88
2414,6.88
2415,6.8
2416,6.5600000000000005
2417,6.16
2418,5.6000000000000005
2419,4.96
2420,-2.96
2421,-2.96
2422,-2.96
2423,-2.96
2424,-2.96
2425,-2.96
2426,-2.96
2427,-2.96
2428,-2.96
2429,-2.96
2430,-2.96
2431,-2.96
2432,-2.96
2433,-2.96
2434,-2.96
2435,-2.96
2436,-2.96
2437,-2.96
2438,-2.96
2439,-2.96
2440,-2.96
2441,-2.96
2442,-2.96
2443,-2.96
2444,-2.96
2445,-2.96
2446,-2.96
2447,-2.96
2448,-2.96
2449,-2.96
2450,-2.96
2451,-2.96
2452,-2.96
2453,-2.96
2454,-2.96
2455,-2.96
2456,-2.96
2457,-2.96
2458,-2.96
2459,-2.96
2460,-2.96
2461,-2.96
2462,-2.96
2463,-2.96
2464,-2.96
2465,-2.96
2466,-2.96
2467,-2.96
2468,-2.96
2469,-2.96
2470,-2.96
2471,-2.96
2472,-2.96
2473,-2.96
2474,-2.96
2475,-2.96
2476,-2.96
2477,-2.96
2478,-2.96
2479,-2.96
2480,-2.96
2481,-2.96
2482,-2.96
2483,-2.96
2484,-2.96
2485,-2.96
2486,-2.96
2487,-2.96
2488,-2.96
2489,-2.96
2490,-2.96
2491,-2.96
2492,-2.96
2493,-2.96
2494,-2.96
2495,-2.96
2496,-2.96
2497,-2.96
2498,-2.96
2499,-2.96
