,tension,tiempo
1057,0.456,1.934
1058,0.41600000000000004,1.9360000000000002
1059,0.384,1.938
1060,0.34400000000000003,1.9400000000000002
1061,0.32,1.942
1062,0.304,1.9440000000000002
1063,0.296,1.946
1064,0.28800000000000003,1.9480000000000002
1065,0.28800000000000003,1.95
1066,0.28800000000000003,1.9520000000000002
1067,0.32,1.954
1068,0.34400000000000003,1.9560000000000002
1069,0.376,1.958
1070,0.40800000000000003,1.9600000000000002
1071,0.44,1.962
1072,0.496,1.9640000000000002
1073,0.552,1.966
1074,0.592,1.9680000000000002
1075,0.624,1.97
1076,0.664,1.9720000000000002
1077,0.712,1.974
1078,0.72,1.9760000000000002
1079,0.736,1.978
1080,0.744,1.9800000000000002
1081,0.744,1.982
1082,0.752,1.9840000000000002
1083,0.736,1.986
1084,0.72,1.9880000000000002
1085,0.6960000000000001,1.99
1086,0.672,1.9920000000000002
1087,0.648,1.994
1088,0.608,1.9960000000000002
1089,0.552,1.998
1090,0.496,2.0
1091,0.448,2.002
1092,0.41600000000000004,2.004
1093,0.384,2.006
1094,0.352,2.008
1095,0.32,2.01
1096,0.296,2.012
1097,0.296,2.014
1098,0.296,2.016
1099,0.296,2.018
1100,0.304,2.02
1101,0.32,2.022
1102,0.352,2.024
1103,0.384,2.026
1104,0.41600000000000004,2.028
1105,0.44,2.03
1106,0.496,2.032
1107,0.544,2.034
1108,0.6,2.036
1109,0.64,2.038
1110,0.664,2.04
1111,0.6960000000000001,2.042
1112,0.72,2.044
1113,0.736,2.046
1114,0.744,2.048
1115,0.744,2.05
1116,0.736,2.052
1117,0.728,2.054
1118,0.72,2.056
1119,0.704,2.058
1120,0.672,2.06
1121,0.64,2.062
1122,0.6,2.064
1123,0.552,2.066
1124,0.496,2.068
1125,0.44,2.07
1126,0.40800000000000003,2.072
1127,0.384,2.074
1128,0.352,2.076
1129,0.328,2.078
1130,0.304,2.08
1131,0.304,2.082
1132,0.296,2.084
1133,0.304,2.086
1134,0.304,2.088
1135,0.32,2.09
1136,0.352,2.092
1137,0.392,2.094
1138,0.41600000000000004,2.096
1139,0.456,2.098
1140,0.496,2.1
1141,0.544,2.102
1142,0.6,2.104
1143,0.64,2.106
1144,0.672,2.108
1145,0.6960000000000001,2.11
1146,0.712,2.112
1147,0.736,2.114
1148,0.736,2.116
1149,0.736,2.118
1150,0.728,2.12
1151,0.728,2.122
1152,0.72,2.124
1153,0.6960000000000001,2.126
1154,0.664,2.1279999999999997
1155,0.624,2.13
1156,0.592,2.1319999999999997
1157,0.544,2.134
1158,0.496,2.1359999999999997
1159,0.44,2.138
1160,0.40800000000000003,2.1399999999999997
1161,0.384,2.142
1162,0.36,2.1439999999999997
1163,0.328,2.146
1164,0.304,2.1479999999999997
1165,0.296,2.15
1166,0.296,2.1519999999999997
1167,0.304,2.154
1168,0.32,2.1559999999999997
1169,0.328,2.158
1170,0.352,2.1599999999999997
1171,0.384,2.162
1172,0.424,2.1639999999999997
1173,0.456,2.166
1174,0.496,2.1679999999999997
1175,0.536,2.17
1176,0.6,2.1719999999999997
1177,0.648,2.174
1178,0.672,2.1759999999999997
1179,0.6960000000000001,2.178
1180,0.712,2.1799999999999997
1181,0.736,2.182
1182,0.744,2.1839999999999997
1183,0.744,2.186
1184,0.728,2.1879999999999997
1185,0.728,2.19
1186,0.712,2.1919999999999997
1187,0.704,2.194
1188,0.664,2.1959999999999997
1189,0.632,2.198
1190,0.584,2.1999999999999997
1191,0.544,2.202
1192,0.496,2.2039999999999997
1193,0.456,2.206
1194,0.41600000000000004,2.2079999999999997
1195,0.376,2.21
1196,0.352,2.2119999999999997
1197,0.336,2.214
1198,0.32,2.2159999999999997
1199,0.296,2.218
1200,0.304,2.2199999999999998
1201,0.312,2.222
1202,0.328,2.2239999999999998
1203,0.34400000000000003,2.226
1204,0.36,2.2279999999999998
1205,0.392,2.23
1206,0.424,2.2319999999999998
1207,0.47200000000000003,2.234
1208,0.504,2.2359999999999998
1209,0.552,2.238
1210,0.6,2.2399999999999998
1211,0.64,2.242
1212,0.68,2.2439999999999998
1213,0.704,2.246
1214,0.712,2.2479999999999998
1215,0.728,2.25
1216,0.736,2.252
1217,0.744,2.254
1218,0.736,2.256
1219,0.72,2.258
1220,0.712,2.26
1221,0.6960000000000001,2.262
1222,0.664,2.264
1223,0.624,2.266
1224,0.5760000000000001,2.268
1225,0.536,2.27
1226,0.488,2.272
1227,0.448,2.274
1228,0.41600000000000004,2.276
1229,0.376,2.278
1230,0.36,2.28
1231,0.34400000000000003,2.282
1232,0.32,2.284
1233,0.304,2.286
1234,0.296,2.288
1235,0.312,2.29
1236,0.328,2.292
1237,0.352,2.294
1238,0.368,2.296
1239,0.4,2.298
1240,0.432,2.3
1241,0.47200000000000003,2.302
1242,0.52,2.304
1243,0.56,2.306
1244,0.592,2.308
1245,0.64,2.31
1246,0.68,2.312
1247,0.704,2.314
1248,0.712,2.316
1249,0.72,2.318
1250,0.728,2.32
1251,0.736,2.322
1252,0.728,2.324
1253,0.72,2.326
1254,0.704,2.328
1255,0.68,2.33
1256,0.664,2.332
1257,0.624,2.334
1258,0.5760000000000001,2.336
1259,0.528,2.338
1260,0.48,2.34
1261,0.448,2.342
1262,0.41600000000000004,2.344
1263,0.384,2.346
1264,0.352,2.348
1265,0.328,2.35
1266,0.328,2.352
1267,0.312,2.354
1268,0.304,2.356
1269,0.312,2.358
1270,0.328,2.36
1271,0.352,2.362
1272,0.376,2.364
1273,0.4,2.366
1274,0.432,2.368
1275,0.47200000000000003,2.37
1276,0.52,2.372
1277,0.56,2.374
1278,0.6,2.376
1279,0.648,2.378
1280,0.68,2.38
1281,0.704,2.3819999999999997
1282,0.72,2.384
1283,0.728,2.3859999999999997
1284,0.728,2.388
1285,0.728,2.3899999999999997
1286,0.736,2.392
1287,0.72,2.3939999999999997
1288,0.704,2.396
1289,0.68,2.3979999999999997
1290,0.664,2.4
1291,0.624,2.4019999999999997
1292,0.5760000000000001,2.404
1293,0.52,2.4059999999999997
1294,0.48,2.408
1295,0.448,2.4099999999999997
1296,0.41600000000000004,2.412
1297,0.384,2.4139999999999997
1298,0.352,2.416
1299,0.336,2.4179999999999997
1300,0.328,2.42
1301,0.32,2.4219999999999997
1302,0.312,2.424
1303,0.32,2.4259999999999997
1304,0.328,2.428
1305,0.352,2.4299999999999997
1306,0.384,2.432
1307,0.40800000000000003,2.4339999999999997
1308,0.432,2.436
1309,0.47200000000000003,2.4379999999999997
1310,0.52,2.44
1311,0.5680000000000001,2.4419999999999997
1312,0.608,2.444
1313,0.648,2.4459999999999997
1314,0.672,2.448
1315,0.6960000000000001,2.4499999999999997
1316,0.712,2.452
1317,0.72,2.4539999999999997
1318,0.728,2.456
1319,0.728,2.4579999999999997
1320,0.728,2.46
1321,0.72,2.4619999999999997
1322,0.704,2.464
1323,0.672,2.4659999999999997
1324,0.648,2.468
1325,0.616,2.4699999999999998
1326,0.5680000000000001,2.472
1327,0.52,2.4739999999999998
1328,0.47200000000000003,2.476
1329,0.448,2.4779999999999998
1330,0.41600000000000004,2.48
1331,0.392,2.4819999999999998
1332,0.36,2.484
1333,0.336,2.4859999999999998
1334,0.32,2.488
1335,0.312,2.4899999999999998
1336,0.32,2.492
1337,0.328,2.4939999999999998
1338,0.336,2.496
1339,0.352,2.4979999999999998
1340,0.384,2.5
1341,0.41600000000000004,2.502
1342,0.44,2.504
1343,0.47200000000000003,2.506
1344,0.52,2.508
1345,0.5680000000000001,2.51
1346,0.616,2.512
1347,0.648,2.514
1348,0.664,2.516
1349,0.6960000000000001,2.518
1350,0.712,2.52
1351,0.72,2.522
1352,0.728,2.524
1353,0.72,2.526
1354,0.72,2.528
1355,0.712,2.53
1356,0.6960000000000001,2.532
1357,0.672,2.534
1358,0.648,2.536
1359,0.608,2.538
1360,0.5760000000000001,2.54
1361,0.528,2.542
1362,0.47200000000000003,2.544
1363,0.44,2.546
1364,0.41600000000000004,2.548
1365,0.384,2.55
1366,0.36,2.552
1367,0.336,2.554
1368,0.32,2.556
1369,0.32,2.558
1370,0.328,2.56
1371,0.336,2.562
1372,0.34400000000000003,2.564
1373,0.36,2.566
1374,0.384,2.568
1375,0.41600000000000004,2.57
1376,0.44,2.572
1377,0.47200000000000003,2.574
1378,0.52,2.576
1379,0.5680000000000001,2.578
1380,0.616,2.58
1381,0.648,2.582
1382,0.672,2.584
1383,0.6880000000000001,2.586
1384,0.712,2.588
1385,0.72,2.59
1386,0.728,2.592
1387,0.72,2.594
1388,0.712,2.596
1389,0.712,2.598
1390,0.6960000000000001,2.6
1391,0.672,2.602
1392,0.64,2.604
1393,0.6,2.606
1394,0.5680000000000001,2.608
1395,0.52,2.61
1396,0.47200000000000003,2.612
1397,0.44,2.614
1398,0.40800000000000003,2.616
1399,0.384,2.618
1400,0.368,2.62
1401,0.34400000000000003,2.622
1402,0.328,2.624
1403,0.32,2.626
1404,0.328,2.628
1405,0.336,2.63
1406,0.352,2.632
1407,0.36,2.634
1408,0.392,2.6359999999999997
1409,0.424,2.638
1410,0.456,2.6399999999999997
1411,0.48,2.642
1412,0.52,2.6439999999999997
1413,0.5680000000000001,2.646
1414,0.616,2.6479999999999997
1415,0.648,2.65
1416,0.672,2.6519999999999997
1417,0.6880000000000001,2.654
1418,0.704,2.6559999999999997
1419,0.72,2.658
1420,0.728,2.6599999999999997
1421,0.72,2.662
1422,0.712,2.6639999999999997
1423,0.6960000000000001,2.666
1424,0.6880000000000001,2.6679999999999997
1425,0.664,2.67
1426,0.64,2.6719999999999997
1427,0.592,2.674
1428,0.552,2.6759999999999997
1429,0.52,2.678
1430,0.48,2.6799999999999997
1431,0.44,2.682
1432,0.40800000000000003,2.6839999999999997
1433,0.384,2.686
1434,0.36,2.6879999999999997
1435,0.352,2.69
1436,0.336,2.6919999999999997
1437,0.328,2.694
1438,0.336,2.6959999999999997
1439,0.336,2.698
1440,0.36,2.6999999999999997
1441,0.376,2.702
1442,0.392,2.7039999999999997
1443,0.41600000000000004,2.706
1444,0.456,2.7079999999999997
1445,0.488,2.71
1446,0.528,2.7119999999999997
1447,0.56,2.714
1448,0.608,2.7159999999999997
1449,0.648,2.718
1450,0.68,2.7199999999999998
1451,0.6880000000000001,2.722
1452,0.704,2.7239999999999998
1453,0.712,2.726
1454,0.72,2.7279999999999998
1455,0.72,2.73
1456,0.712,2.7319999999999998
1457,0.6960000000000001,2.734
1458,0.68,2.7359999999999998
1459,0.664,2.738
1460,0.64,2.7399999999999998
1461,0.592,2.742
1462,0.552,2.7439999999999998
1463,0.512,2.746
1464,0.47200000000000003,2.7479999999999998
1465,0.44,2.75
1466,0.40800000000000003,2.752
1467,0.376,2.754
1468,0.368,2.756
1469,0.352,2.758
1470,0.336,2.76
1471,0.328,2.762
1472,0.328,2.764
1473,0.34400000000000003,2.766
1474,0.36,2.768
1475,0.376,2.77
1476,0.392,2.772
1477,0.424,2.774
1478,0.448,2.776
1479,0.496,2.778
1480,0.536,2.78
1481,0.5760000000000001,2.782
1482,0.608,2.784
1483,0.648,2.786
1484,0.672,2.788
1485,0.6960000000000001,2.79
1486,0.704,2.792
1487,0.712,2.794
1488,0.712,2.796
1489,0.72,2.798
1490,0.712,2.8
1491,0.6960000000000001,2.802
1492,0.68,2.804
1493,0.656,2.806
1494,0.632,2.808
1495,0.592,2.81
1496,0.544,2.812
1497,0.504,2.814
1498,0.47200000000000003,2.816
1499,0.44,2.818
1500,0.41600000000000004,2.82
1501,0.384,2.822
1502,0.36,2.824
1503,0.352,2.826
1504,0.34400000000000003,2.828
1505,0.336,2.83
1506,0.336,2.832
1507,0.336,2.834
1508,0.36,2.836
1509,0.384,2.838
1510,0.40800000000000003,2.84
1511,0.424,2.842
1512,0.456,2.844
1513,0.496,2.846
1514,0.544,2.848
1515,0.5760000000000001,2.85
1516,0.608,2.852
1517,0.648,2.854
1518,0.672,2.856
1519,0.6960000000000001,2.858
1520,0.712,2.86
1521,0.712,2.862
1522,0.712,2.864
1523,0.712,2.866
1524,0.712,2.868
1525,0.6960000000000001,2.87
1526,0.672,2.872
1527,0.656,2.874
1528,0.624,2.876
1529,0.592,2.878
1530,0.544,2.88
1531,0.504,2.882
1532,0.47200000000000003,2.884
1533,0.44,2.886
1534,0.41600000000000004,2.888
1535,0.384,2.89
1536,0.36,2.892
1537,0.352,2.8939999999999997
1538,0.34400000000000003,2.896
1539,0.34400000000000003,2.8979999999999997
1540,0.336,2.9
1541,0.352,2.9019999999999997
1542,0.36,2.904
1543,0.392,2.9059999999999997
1544,0.40800000000000003,2.908
1545,0.424,2.9099999999999997
1546,0.456,2.912
1547,0.496,2.9139999999999997
1548,0.544,2.916
1549,0.584,2.9179999999999997
1550,0.616,2.92
1551,0.648,2.9219999999999997
1552,0.672,2.924
1553,0.6880000000000001,2.9259999999999997
1554,0.704,2.928
1555,0.712,2.9299999999999997
1556,0.712,2.932
1557,0.712,2.9339999999999997
1558,0.712,2.936
1559,0.6960000000000001,2.9379999999999997
1560,0.672,2.94
1561,0.648,2.9419999999999997
1562,0.616,2.944
1563,0.584,2.9459999999999997
1564,0.552,2.948
1565,0.496,2.9499999999999997
1566,0.456,2.952
1567,0.432,2.9539999999999997
1568,0.41600000000000004,2.956
1569,0.392,2.9579999999999997
1570,0.368,2.96
1571,0.352,2.9619999999999997
1572,0.34400000000000003,2.964
1573,0.352,2.9659999999999997
1574,0.352,2.968
1575,0.352,2.9699999999999998
1576,0.36,2.972
1577,0.392,2.9739999999999998
1578,0.41600000000000004,2.976
1579,0.44,2.9779999999999998
1580,0.464,2.98
1581,0.496,2.9819999999999998
1582,0.536,2.984
1583,0.584,2.9859999999999998
1584,0.616,2.988
1585,0.648,2.9899999999999998
1586,0.664,2.992
1587,0.6880000000000001,2.9939999999999998
1588,0.704,2.996
1589,0.712,2.9979999999999998
1590,0.712,3.0
1591,0.704,3.002
1592,0.704,3.004
1593,0.6880000000000001,3.006
1594,0.672,3.008
1595,0.64,3.01
1596,0.608,3.012
1597,0.5760000000000001,3.014
1598,0.544,3.016
1599,0.504,3.018
1600,0.464,3.02
1601,0.44,3.022
1602,0.41600000000000004,3.024
1603,0.392,3.026
1604,0.368,3.028
1605,0.352,3.03
1606,0.34400000000000003,3.032
1607,0.352,3.034
1608,0.352,3.036
1609,0.36,3.038
1610,0.368,3.04
1611,0.392,3.042
1612,0.41600000000000004,3.044
1613,0.44,3.046
1614,0.47200000000000003,3.048
1615,0.496,3.05
1616,0.544,3.052
1617,0.5760000000000001,3.054
1618,0.624,3.056
1619,0.648,3.058
1620,0.672,3.06
1621,0.6880000000000001,3.062
1622,0.6960000000000001,3.064
1623,0.712,3.066
1624,0.704,3.068
1625,0.6960000000000001,3.07
1626,0.6960000000000001,3.072
1627,0.6880000000000001,3.074
1628,0.664,3.076
1629,0.648,3.078
1630,0.608,3.08
1631,0.5760000000000001,3.082
1632,0.536,3.084
1633,0.504,3.086
1634,0.464,3.088
1635,0.432,3.09
1636,0.40800000000000003,3.092
1637,0.392,3.094
1638,0.376,3.096
1639,0.36,3.098
1640,0.352,3.1
1641,0.352,3.102
1642,0.36,3.104
1643,0.368,3.106
1644,0.376,3.108
1645,0.392,3.11
1646,0.41600000000000004,3.112
1647,0.448,3.114
1648,0.48,3.116
1649,0.512,3.118
1650,0.56,3.12
1651,0.592,3.122
1652,0.632,3.124
1653,0.656,3.126
1654,0.672,3.128
1655,0.6880000000000001,3.13
1656,0.6960000000000001,3.132
1657,0.704,3.134
1658,0.704,3.136
1659,0.704,3.138
1660,0.6880000000000001,3.14
1661,0.672,3.142
1662,0.664,3.144
1663,0.624,3.146
1664,0.584,3.148
1665,0.552,3.15
1666,0.512,3.1519999999999997
1667,0.47200000000000003,3.154
1668,0.448,3.1559999999999997
1669,0.41600000000000004,3.158
1670,0.392,3.1599999999999997
1671,0.368,3.162
1672,0.36,3.1639999999999997
1673,0.352,3.166
1674,0.34400000000000003,3.1679999999999997
1675,0.336,3.17
1676,0.352,3.1719999999999997
1677,0.368,3.174
1678,0.392,3.1759999999999997
1679,0.40800000000000003,3.178
1680,0.432,3.1799999999999997
1681,0.464,3.182
1682,0.512,3.1839999999999997
1683,0.544,3.186
1684,0.584,3.1879999999999997
1685,0.624,3.19
1686,0.648,3.1919999999999997
1687,0.672,3.194
1688,0.6960000000000001,3.1959999999999997
1689,0.704,3.198
1690,0.712,3.1999999999999997
1691,0.712,3.202
1692,0.712,3.2039999999999997
1693,0.704,3.206
1694,0.6880000000000001,3.2079999999999997
1695,0.664,3.21
1696,0.64,3.2119999999999997
1697,0.616,3.214
1698,0.5760000000000001,3.2159999999999997
1699,0.528,3.218
1700,0.488,3.2199999999999998
1701,0.456,3.222
1702,0.432,3.2239999999999998
1703,0.4,3.226
1704,0.368,3.2279999999999998
1705,0.352,3.23
1706,0.34400000000000003,3.2319999999999998
1707,0.336,3.234
1708,0.328,3.2359999999999998
1709,0.34400000000000003,3.238
1710,0.352,3.2399999999999998
1711,0.368,3.242
1712,0.392,3.2439999999999998
1713,0.41600000000000004,3.246
1714,0.44,3.2479999999999998
1715,0.47200000000000003,3.25
1716,0.52,3.252
1717,0.5680000000000001,3.254
1718,0.6,3.256
1719,0.632,3.258
1720,0.664,3.26
1721,0.6880000000000001,3.262
1722,0.704,3.264
1723,0.712,3.266
1724,0.712,3.268
1725,0.712,3.27
1726,0.712,3.272
1727,0.704,3.274
1728,0.6880000000000001,3.276
1729,0.664,3.278
1730,0.632,3.28
1731,0.6,3.282
1732,0.5680000000000001,3.284
1733,0.52,3.286
1734,0.47200000000000003,3.288
1735,0.44,3.29
1736,0.41600000000000004,3.292
1737,0.392,3.294
1738,0.368,3.296
1739,0.352,3.298
1740,0.336,3.3
1741,0.336,3.302
1742,0.34400000000000003,3.304
1743,0.34400000000000003,3.306
1744,0.352,3.308
1745,0.368,3.31
1746,0.4,3.312
1747,0.424,3.314
1748,0.448,3.316
1749,0.48,3.318
1750,0.528,3.32
1751,0.5680000000000001,3.322
1752,0.608,3.324
1753,0.648,3.326
1754,0.664,3.328
1755,0.6880000000000001,3.33
1756,0.704,3.332
1757,0.712,3.334
1758,0.712,3.336
1759,0.712,3.338
1760,0.712,3.34
1761,0.704,3.342
1762,0.68,3.344
1763,0.664,3.346
1764,0.624,3.348
1765,0.592,3.35
1766,0.552,3.352
1767,0.512,3.354
1768,0.47200000000000003,3.356
1769,0.44,3.358
1770,0.41600000000000004,3.36
1771,0.392,3.362
1772,0.376,3.364
1773,0.352,3.366
1774,0.336,3.368
1775,0.328,3.37
1776,0.34400000000000003,3.372
1777,0.34400000000000003,3.374
1778,0.36,3.376
1779,0.376,3.378
1780,0.4,3.38
1781,0.432,3.382
1782,0.464,3.384
1783,0.496,3.386
1784,0.536,3.388
1785,0.5760000000000001,3.39
1786,0.616,3.392
1787,0.648,3.394
1788,0.672,3.396
1789,0.6880000000000001,3.398
1790,0.704,3.4
1791,0.712,3.402
1792,0.712,3.404
1793,0.712,3.4059999999999997
1794,0.6960000000000001,3.408
1795,0.6880000000000001,3.4099999999999997
1796,0.672,3.412
1797,0.656,3.4139999999999997
1798,0.616,3.416
1799,0.584,3.4179999999999997
1800,0.552,3.42
1801,0.504,3.4219999999999997
1802,0.47200000000000003,3.424
1803,0.432,3.4259999999999997
1804,0.40800000000000003,3.428
1805,0.384,3.4299999999999997
1806,0.368,3.432
1807,0.352,3.4339999999999997
1808,0.336,3.436
1809,0.336,3.4379999999999997
1810,0.34400000000000003,3.44
1811,0.352,3.4419999999999997
1812,0.368,3.444
1813,0.384,3.4459999999999997
1814,0.40800000000000003,3.448
1815,0.432,3.4499999999999997
1816,0.47200000000000003,3.452
1817,0.504,3.4539999999999997
1818,0.536,3.456
1819,0.584,3.4579999999999997
1820,0.624,3.46
1821,0.656,3.4619999999999997
1822,0.672,3.464
1823,0.6880000000000001,3.4659999999999997
1824,0.704,3.468
1825,0.712,3.4699999999999998
1826,0.712,3.472
1827,0.712,3.4739999999999998
1828,0.704,3.476
1829,0.6880000000000001,3.4779999999999998
1830,0.672,3.48
1831,0.648,3.4819999999999998
1832,0.616,3.484
1833,0.5760000000000001,3.4859999999999998
1834,0.536,3.488
1835,0.496,3.4899999999999998
1836,0.464,3.492
1837,0.432,3.4939999999999998
1838,0.4,3.496
1839,0.384,3.4979999999999998
1840,0.368,3.5
1841,0.352,3.502
1842,0.34400000000000003,3.504
1843,0.336,3.506
1844,0.34400000000000003,3.508
1845,0.36,3.51
1846,0.368,3.512
1847,0.392,3.514
1848,0.40800000000000003,3.516
1849,0.432,3.518
1850,0.47200000000000003,3.52
1851,0.52,3.522
1852,0.552,3.524
1853,0.584,3.526
1854,0.616,3.528
1855,0.648,3.53
1856,0.68,3.532
1857,0.6880000000000001,3.534
1858,0.704,3.536
1859,0.712,3.538
1860,0.712,3.54
1861,0.712,3.542
1862,0.704,3.544
1863,0.6880000000000001,3.546
1864,0.664,3.548
1865,0.64,3.55
1866,0.616,3.552
1867,0.5760000000000001,3.554
1868,0.528,3.556
1869,0.496,3.558
1870,0.464,3.56
1871,0.432,3.562
1872,0.40800000000000003,3.564
1873,0.384,3.566
1874,0.368,3.568
1875,0.352,3.57
1876,0.34400000000000003,3.572
1877,0.336,3.574
1878,0.34400000000000003,3.576
1879,0.36,3.578
1880,0.376,3.58
1881,0.4,3.582
1882,0.41600000000000004,3.584
1883,0.44,3.586
1884,0.47200000000000003,3.588
1885,0.512,3.59
1886,0.552,3.592
1887,0.592,3.594
1888,0.624,3.596
1889,0.648,3.598
1890,0.68,3.6
1891,0.6960000000000001,3.602
1892,0.704,3.604
1893,0.704,3.606
1894,0.704,3.608
1895,0.704,3.61
1896,0.6960000000000001,3.612
1897,0.68,3.614
1898,0.656,3.616
1899,0.64,3.618
1900,0.616,3.62
1901,0.5760000000000001,3.622
1902,0.536,3.624
1903,0.48,3.626
1904,0.456,3.628
1905,0.432,3.63
1906,0.4,3.632
1907,0.376,3.634
1908,0.36,3.636
1909,0.352,3.638
1910,0.352,3.64
1911,0.352,3.642
1912,0.352,3.644
1913,0.352,3.646
1914,0.376,3.648
1915,0.392,3.65
1916,0.41600000000000004,3.652
1917,0.44,3.654
1918,0.48,3.656
1919,0.52,3.658
1920,0.56,3.6599999999999997
1921,0.592,3.662
1922,0.624,3.6639999999999997
1923,0.648,3.666
1924,0.672,3.6679999999999997
1925,0.6880000000000001,3.67
1926,0.6960000000000001,3.6719999999999997
1927,0.704,3.674
1928,0.704,3.6759999999999997
1929,0.704,3.678
1930,0.6960000000000001,3.6799999999999997
1931,0.68,3.682
1932,0.656,3.6839999999999997
1933,0.632,3.686
1934,0.6,3.6879999999999997
1935,0.5680000000000001,3.69
1936,0.528,3.6919999999999997
1937,0.488,3.694
1938,0.448,3.6959999999999997
1939,0.432,3.698
1940,0.40800000000000003,3.6999999999999997
1941,0.384,3.702
1942,0.368,3.7039999999999997
1943,0.352,3.706
1944,0.352,3.7079999999999997
1945,0.352,3.71
1946,0.352,3.7119999999999997
1947,0.36,3.714
1948,0.384,3.7159999999999997
1949,0.4,3.718
1950,0.432,3.7199999999999998
1951,0.448,3.722
1952,0.48,3.7239999999999998
1953,0.52,3.726
1954,0.56,3.7279999999999998
1955,0.6,3.73
1956,0.624,3.7319999999999998
1957,0.648,3.734
1958,0.672,3.7359999999999998
1959,0.6880000000000001,3.738
1960,0.704,3.7399999999999998
1961,0.704,3.742
1962,0.704,3.7439999999999998
1963,0.6960000000000001,3.746
1964,0.6880000000000001,3.7479999999999998
1965,0.672,3.75
1966,0.656,3.752
1967,0.624,3.754
1968,0.6,3.756
1969,0.5680000000000001,3.758
1970,0.528,3.76
1971,0.488,3.762
1972,0.448,3.764
1973,0.432,3.766
1974,0.40800000000000003,3.768
1975,0.384,3.77
1976,0.368,3.772
1977,0.352,3.774
1978,0.352,3.776
1979,0.352,3.778
1980,0.36,3.78
1981,0.368,3.782
1982,0.392,3.784
1983,0.4,3.786
1984,0.432,3.788
1985,0.456,3.79
1986,0.488,3.792
1987,0.52,3.794
1988,0.56,3.796
1989,0.6,3.798
1990,0.632,3.8
1991,0.656,3.802
1992,0.672,3.804
1993,0.6880000000000001,3.806
1994,0.6960000000000001,3.808
1995,0.704,3.81
1996,0.6960000000000001,3.812
1997,0.6960000000000001,3.814
1998,0.6880000000000001,3.816
1999,0.672,3.818
2000,0.656,3.82
2001,0.632,3.8219999999999996
2002,0.592,3.8240000000000003
2003,0.56,3.826
2004,0.528,3.828
2005,0.48,3.8299999999999996
2006,0.448,3.8320000000000003
2007,0.424,3.834
2008,0.4,3.836
2009,0.392,3.8379999999999996
2010,0.368,3.8400000000000003
2011,0.36,3.842
2012,0.352,3.844
2013,0.36,3.8459999999999996
2014,0.36,3.8480000000000003
2015,0.368,3.85
2016,0.384,3.852
2017,0.4,3.8539999999999996
2018,0.432,3.8560000000000003
2019,0.456,3.858
2020,0.496,3.86
2021,0.52,3.8619999999999997
2022,0.56,3.8640000000000003
2023,0.6,3.866
2024,0.632,3.868
2025,0.648,3.8699999999999997
2026,0.664,3.8720000000000003
2027,0.6880000000000001,3.874
2028,0.6960000000000001,3.876
2029,0.704,3.8779999999999997
2030,0.6960000000000001,3.8800000000000003
2031,0.6960000000000001,3.882
2032,0.68,3.884
2033,0.664,3.8859999999999997
2034,0.648,3.8880000000000003
2035,0.616,3.89
2036,0.584,3.892
2037,0.552,3.8939999999999997
2038,0.512,3.8960000000000004
2039,0.48,3.898
2040,0.456,3.9
2041,0.424,3.9019999999999997
2042,0.40800000000000003,3.9040000000000004
2043,0.384,3.906
2044,0.368,3.908
2045,0.36,3.9099999999999997
2046,0.352,3.9120000000000004
2047,0.352,3.914
2048,0.368,3.916
2049,0.376,3.9179999999999997
2050,0.392,3.9199999999999995
2051,0.40800000000000003,3.922
2052,0.432,3.924
2053,0.464,3.9259999999999997
2054,0.488,3.9279999999999995
2055,0.528,3.93
2056,0.56,3.932
2057,0.6,3.9339999999999997
2058,0.624,3.9359999999999995
2059,0.664,3.938
2060,0.672,3.94
2061,0.6880000000000001,3.9419999999999997
2062,0.6960000000000001,3.9439999999999995
2063,0.6960000000000001,3.946
2064,0.6960000000000001,3.948
2065,0.6880000000000001,3.9499999999999997
2066,0.672,3.9519999999999995
2067,0.664,3.954
2068,0.648,3.956
2069,0.624,3.9579999999999997
2070,0.584,3.9599999999999995
2071,0.544,3.962
2072,0.52,3.964
2073,0.488,3.9659999999999997
2074,0.456,3.9679999999999995
2075,0.432,3.97
2076,0.4,3.972
2077,0.384,3.9739999999999998
2078,0.368,3.9759999999999995
2079,0.368,3.978
2080,0.36,3.98
2081,0.36,3.9819999999999998
2082,0.368,3.9839999999999995
2083,0.384,3.986
2084,0.392,3.988
2085,0.40800000000000003,3.9899999999999998
2086,0.432,3.9919999999999995
2087,0.464,3.994
2088,0.496,3.996
2089,0.536,3.9979999999999998
2090,0.5680000000000001,3.9999999999999996
2091,0.6,4.002000000000001
2092,0.632,4.0040000000000004
2093,0.656,4.006
2094,0.672,4.008
2095,0.68,4.010000000000001
2096,0.6880000000000001,4.0120000000000005
2097,0.6960000000000001,4.014
2098,0.6960000000000001,4.016
2099,0.6880000000000001,4.018000000000001
2100,0.68,4.0200000000000005
2101,0.664,4.022
2102,0.64,4.024
2103,0.624,4.026000000000001
2104,0.584,4.0280000000000005
2105,0.544,4.03
2106,0.512,4.032
2107,0.47200000000000003,4.034000000000001
2108,0.448,4.0360000000000005
2109,0.424,4.038
2110,0.4,4.04
2111,0.384,4.042000000000001
2112,0.376,4.0440000000000005
2113,0.368,4.046
2114,0.36,4.048
2115,0.36,4.050000000000001
2116,0.368,4.0520000000000005
2117,0.384,4.054
2118,0.4,4.056
2119,0.424,4.058000000000001
2120,0.44,4.0600000000000005
